,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
46,frozenset({'(RI)'}),"frozenset({'AGGREGATE', 'RETIREMENT'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
47,frozenset({'RETIREMENT'}),"frozenset({'AGGREGATE', '(RI)'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
48,"frozenset({'BENEFITS', '(RI)'})",frozenset({'INSURANCE'}),0.3652410047522064,0.38289205702647655,0.3652410047522064,1.0,2.6117021276595747,1.0,0.225393125132217,inf,0.9721925133689839,0.9539007092198581,1.0,0.9769503546099292
49,"frozenset({'BENEFITS', 'INSURANCE'})",frozenset({'(RI)'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
50,"frozenset({'(RI)', 'INSURANCE'})",frozenset({'BENEFITS'}),0.3652410047522064,0.37067209775967414,0.3652410047522064,1.0,2.697802197802198,1.0,0.22985635533285495,inf,0.9914438502673797,0.9853479853479852,1.0,0.9926739926739927
51,frozenset({'BENEFITS'}),"frozenset({'(RI)', 'INSURANCE'})",0.37067209775967414,0.3652410047522064,0.3652410047522064,0.9853479853479854,2.697802197802198,1.0,0.22985635533285495,43.32230142566207,1.0,0.9853479853479852,0.9769172004466123,0.9926739926739927
52,frozenset({'(RI)'}),"frozenset({'BENEFITS', 'INSURANCE'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
53,frozenset({'INSURANCE'}),"frozenset({'BENEFITS', '(RI)'})",0.38289205702647655,0.3652410047522064,0.3652410047522064,0.9539007092198583,2.6117021276595747,1.0,0.225393125132217,13.769387435375247,1.0,0.9539007092198581,0.9273751280009103,0.9769503546099292
54,"frozenset({'BENEFITS', '(RI)'})",frozenset({'RETIREMENT'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
55,"frozenset({'BENEFITS', 'RETIREMENT'})",frozenset({'(RI)'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
56,"frozenset({'(RI)', 'RETIREMENT'})",frozenset({'BENEFITS'}),0.3652410047522064,0.37067209775967414,0.3652410047522064,1.0,2.697802197802198,1.0,0.22985635533285495,inf,0.9914438502673797,0.9853479853479852,1.0,0.9926739926739927
57,frozenset({'BENEFITS'}),"frozenset({'(RI)', 'RETIREMENT'})",0.37067209775967414,0.3652410047522064,0.3652410047522064,0.9853479853479854,2.697802197802198,1.0,0.22985635533285495,43.32230142566207,1.0,0.9853479853479852,0.9769172004466123,0.9926739926739927
58,frozenset({'(RI)'}),"frozenset({'BENEFITS', 'RETIREMENT'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
59,frozenset({'RETIREMENT'}),"frozenset({'BENEFITS', '(RI)'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
60,"frozenset({'(RI)', 'INSURANCE'})",frozenset({'RETIREMENT'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
61,"frozenset({'(RI)', 'RETIREMENT'})",frozenset({'INSURANCE'}),0.3652410047522064,0.38289205702647655,0.3652410047522064,1.0,2.6117021276595747,1.0,0.225393125132217,inf,0.9721925133689839,0.9539007092198581,1.0,0.9769503546099292
62,"frozenset({'INSURANCE', 'RETIREMENT'})",frozenset({'(RI)'}),0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
63,frozenset({'(RI)'}),"frozenset({'INSURANCE', 'RETIREMENT'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
64,frozenset({'INSURANCE'}),"frozenset({'(RI)', 'RETIREMENT'})",0.38289205702647655,0.3652410047522064,0.3652410047522064,0.9539007092198583,2.6117021276595747,1.0,0.225393125132217,13.769387435375247,1.0,0.9539007092198581,0.9273751280009103,0.9769503546099292
65,frozenset({'RETIREMENT'}),"frozenset({'(RI)', 'INSURANCE'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
66,"frozenset({'AGGREGATE', 'BENEFITS'})",frozenset({'INSURANCE'}),0.36591989137813985,0.38289205702647655,0.3652410047522064,0.9981447124304267,2.6068566691666994,1.0,0.22513318483552555,332.6211812627233,0.9721109987820702,0.9522123893805311,0.9969935769087113,0.9760227108251425
67,"frozenset({'AGGREGATE', 'INSURANCE'})",frozenset({'BENEFITS'}),0.3652410047522064,0.37067209775967414,0.3652410047522064,1.0,2.697802197802198,1.0,0.22985635533285495,inf,0.9914438502673797,0.9853479853479852,1.0,0.9926739926739927
68,"frozenset({'BENEFITS', 'INSURANCE'})",frozenset({'AGGREGATE'}),0.3652410047522064,0.36591989137813985,0.3652410047522064,1.0,2.732838589981447,1.0,0.23159205596643637,inf,0.9989304812834224,0.9981447124304269,1.0,0.9990723562152133
