,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
256,"frozenset({'J.C. LEWIS PRIMARY HEALTHCARE CENTER, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
257,frozenset({'KARNA LLC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
258,"frozenset({'LEIDOS, INC.'})",frozenset({'Department of Health and Human Services'}),0.005431093007467753,0.16836388323150034,0.0033944331296673455,0.625,3.7121975806451615,1.0,0.0024800332207386266,2.217696311382666,0.7346075085324232,0.0199203187250996,0.5490816326530612,0.3225806451612903
259,"frozenset({'LUKOS, LLC'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
260,"frozenset({'MACON-BIBB COUNTY ECONOMIC OPPORTUNITY COUNCIL, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
261,frozenset({'MCKING CONSULTING CORPORATION'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
262,frozenset({'MCKINNEY MEDICAL CENTER INC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
263,frozenset({'MCP COMPUTER PRODUCTS INC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
264,frozenset({'MEDCURA HEALTH INC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
265,"frozenset({'MEDLINK GEORGIA, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
266,frozenset({'METAS SOLUTIONS LLC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
267,frozenset({'MIDDLE GA COMMUNITY ACTION'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
268,"frozenset({'NATIONAL ASSOCIATION OF CHRONIC DISEASE DIRECTORS, INC.'})",frozenset({'Department of Health and Human Services'}),0.0013577732518669382,0.16836388323150034,0.0013577732518669382,1.0,5.939516129032258,1.0,0.0011291732746347585,inf,0.8327668252889191,0.008064516129032258,1.0,0.5040322580645161
269,"frozenset({'NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION, INC.'})",frozenset({'Department of Health and Human Services'}),0.0027155465037338763,0.16836388323150034,0.0027155465037338763,1.0,5.939516129032258,1.0,0.002258346549269517,inf,0.8339006126616746,0.016129032258064516,1.0,0.5080645161290323
270,frozenset({'NATIONAL OPINION RESEARCH CENTER'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
271,frozenset({'NDCHEALTH CORPORATION'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
272,"frozenset({'NEIGHBORHOOD IMPROVEMENT PROJECT, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
273,frozenset({'NEW YORK EMBROIDERY STUDIO INC.'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
274,"frozenset({'NINTH DISTRICT OPPORTUNITY, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
275,frozenset({'NORTHROP GRUMMAN SYSTEMS CORPORATION'}),frozenset({'Department of Health and Human Services'}),0.004073319755600814,0.16836388323150034,0.004073319755600814,1.0,5.939516129032258,1.0,0.0033875198239042754,inf,0.8350374914792094,0.024193548387096774,1.0,0.5120967741935484
276,"frozenset({'NTT DATA SERVICES FEDERAL GOVERNMENT, LLC'})",frozenset({'Department of Health and Human Services'}),0.0013577732518669382,0.16836388323150034,0.0013577732518669382,1.0,5.939516129032258,1.0,0.0011291732746347585,inf,0.8327668252889191,0.008064516129032258,1.0,0.5040322580645161
277,"frozenset({'OCONEE VALLEY HEALTHCARE, INC.'})",frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
278,frozenset({'PALMETTO HEALTH COUNCIL INC'}),frozenset({'Department of Health and Human Services'}),0.0006788866259334691,0.16836388323150034,0.0006788866259334691,1.0,5.939516129032258,1.0,0.0005645866373173793,inf,0.8322010869565217,0.004032258064516129,1.0,0.5020161290322581
