,support,itemsets
591,0.0006788866259334691,"frozenset({'Department of Health and Human Services', 'TSS - DRT JOINT VENTURE, LIMITED LIABILITY CORPORATION'})"
592,0.0013577732518669382,"frozenset({'Department of Health and Human Services', 'UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.'})"
593,0.0006788866259334691,"frozenset({'Department of Health and Human Services', 'VALLEY HEALTHCARE SYSTEM INC'})"
594,0.010862186014935505,"frozenset({'GEORGIA EMERGENCY MANAGEMENT AND HOMELAND SECURITY AGENCY', 'Department of Homeland Security'})"
595,0.0006788866259334691,"frozenset({'GEORGIA VOCATIONAL REHABILITATION AGENCY', 'Department of Homeland Security'})"
596,0.0006788866259334691,"frozenset({'KADIAK LLC', 'Department of Homeland Security'})"
597,0.0006788866259334691,"frozenset({'LEIDOS, INC.', 'Department of Homeland Security'})"
598,0.0006788866259334691,"frozenset({'LEXISNEXIS RISK SOLUTIONS INC', 'Department of Homeland Security'})"
599,0.0013577732518669382,"frozenset({'LOCKHEED MARTIN AERONAUTICAL SYSTEMS SUPPORT COMPANY', 'Department of Homeland Security'})"
600,0.0006788866259334691,"frozenset({'MANHATTAN ASSOCIATES, INC.', 'Department of Homeland Security'})"
601,0.0006788866259334691,"frozenset({'NORESCO, LLC', 'Department of Homeland Security'})"
602,0.0006788866259334691,"frozenset({'OCTO METRIC LLC', 'Department of Homeland Security'})"
603,0.0006788866259334691,"frozenset({'OPS TECH ALLIANCE, LLC', 'Department of Homeland Security'})"
604,0.0013577732518669382,"frozenset({'PARAGON SYSTEMS INC', 'Department of Homeland Security'})"
605,0.0006788866259334691,"frozenset({'T47 INTERNATIONAL, INC.', 'Department of Homeland Security'})"
606,0.0006788866259334691,"frozenset({'WHITING-TURNER CONTRACTING COMPANY, THE', 'Department of Homeland Security'})"
607,0.0013577732518669382,"frozenset({'GEORGIA HAP ADMINISTRATORS, INC.', 'Department of Housing and Urban Development'})"
608,0.002036659877800407,"frozenset({'Department of Housing and Urban Development', 'GEORGIA HOUSING & FINANCE AUTHORITY'})"
609,0.0047522063815342835,"frozenset({'Department of Housing and Urban Development', 'THE HOUSING AUTHORITY OF THE CITY OF ATLANTA, GEORGIA'})"
610,0.0006788866259334691,"frozenset({'Department of Justice', 'THE GEO GROUP, INC.'})"
611,0.004073319755600814,"frozenset({'Department of Labor', 'GEORGIA DEPARTMENT OF LABOR'})"
612,0.0006788866259334691,"frozenset({'Department of Labor', 'GEORGIA DEPT OF EDUCATION'})"
613,0.0006788866259334691,"frozenset({'MANAGEMENT & TRAINING CORPORATION', 'Department of Labor'})"
614,0.0013577732518669382,"frozenset({'Department of Labor', 'ODLE MANAGEMENT GROUP, L.L.C.'})"
615,0.0027155465037338763,"frozenset({'Department of Labor', 'TECHNICAL COLLEGE SYSTEM OF GEORGIA'})"
616,0.0006788866259334691,"frozenset({'Department of State', 'PHOENIX AIR GROUP, INC.'})"
617,0.032586558044806514,"frozenset({'GEORGIA DEPARTMENT OF TRANSPORTATION', 'Department of Transportation'})"
618,0.0006788866259334691,"frozenset({'Department of Transportation', 'GEORGIA REGIONAL TRANSPORTATION AUTHORITY'})"
619,0.0006788866259334691,"frozenset({'GEORGIA TECH RESEARCH CORP', 'Department of Transportation'})"
620,0.005431093007467753,"frozenset({'Department of Transportation', 'METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY'})"
621,0.0006788866259334691,"frozenset({'HURLEY JV, LLP', 'Department of Veterans Affairs'})"
622,0.07942973523421588,"frozenset({'Department of Veterans Affairs', 'MULTIPLE RECIPIENTS'})"
623,0.0006788866259334691,"frozenset({'SAW-GREENLAND JV II LLC', 'Department of Veterans Affairs'})"
624,0.0006788866259334691,"frozenset({'Department of Veterans Affairs', 'V LINE SERVICES L.L.C.'})"
625,0.0013577732518669382,"frozenset({'Department of Veterans Affairs', 'VETERANS SERVICE, GEORGIA DEPARTMENT OF'})"
626,0.0006788866259334691,"frozenset({'Department of the Treasury', 'FIVE STONES INTELLIGENCE, INC.'})"
627,0.002036659877800407,"frozenset({'Department of the Treasury', 'STATE OF GEORGIA'})"
628,0.0006788866259334691,"frozenset({'Department of the Treasury', 'TOTALLY JOINED FOR ACHIEVING COLLABORATIVE TECHNIQUES (TJFACT), LLC'})"
629,0.0013577732518669382,"frozenset({'Department of the Treasury', 'VERIZON BUSINESS NETWORK SERVICES LLC'})"
630,0.0006788866259334691,"frozenset({'Election Assistance Commission', 'SECRETARY OF STATE GEORGIA'})"
631,0.006109979633401222,"frozenset({'Environmental Protection Agency', 'GEORGIA ENVIRONMENTAL FINANCE AUTHORITY'})"
632,0.0006788866259334691,"frozenset({'Environmental Protection Agency', 'GEORGIA PORTS AUTHORITY'})"
633,0.0006788866259334691,"frozenset({'G2S CORP', 'General Services Administration'})"
634,0.002036659877800407,"frozenset({'National Science Foundation', 'GEORGIA TECH RESEARCH CORP'})"
635,0.0006788866259334691,"frozenset({'IESE SOLUTIONS', 'General Services Administration'})"
636,0.0013577732518669382,"frozenset({'INTEGRATED QUALITY SOLUTIONS, LLC', 'General Services Administration'})"
637,0.0006788866259334691,"frozenset({'JONES LANG LASALLE AMERICAS, INC.', 'General Services Administration'})"
638,0.002036659877800407,"frozenset({'LIFE SCIENCE LOGISTICS LLC', 'General Services Administration'})"
639,0.0006788866259334691,"frozenset({'METRO LOGICS INC', 'General Services Administration'})"
640,0.0006788866259334691,"frozenset({'PERATON INC.', 'General Services Administration'})"
641,0.0006788866259334691,"frozenset({'TURNER CONSTRUCTION COMPANY', 'General Services Administration'})"
642,0.0006788866259334691,"frozenset({'WHITNEY BRADLEY & BROWN, INC.', 'General Services Administration'})"
643,0.36591989137813985,"frozenset({'MULTIPLE RECIPIENTS', 'Social Security Administration'})"
644,0.0006788866259334691,"frozenset({'RESEARCH MANAGEMENT CONSULTANTS INC', 'Office of Personnel Management'})"
